"country","date","lc_class","lc_desc","rain_lm2","temp_C","evap_lm2","roff_lm2","smc_lm2"
"ALL",2018-09-16,200,"Bare areas",3.28299198520909,23.7163989543915,3.28783087961426,0,94.4938861367603
"ALL",2018-09-16,210,"Water bodies",1.49214107850565,22.9610673655635,1.6960199088623,0,382.139082017152
"ALL",2018-10-16,10,"Crops rainfed",17.4935314091709,26.4621448341181,15.8861608336865,0,42.8774507088506
"ALL",2018-10-16,30,"Crop-tree mosaic",16.2222021254694,26.4420456460238,15.1727505319902,0,35.3196595279013
"ALL",2018-10-16,60,"Woodland",16.6862508147775,26.542730472607,15.5179817573458,0,78.2427868813918
"ALL",2018-10-16,120,"Shrubland",16.7506446329057,26.1888894768059,15.3283171736184,0,89.0935810188037
"ALL",2018-10-16,130,"Grassland",17.5820577947167,26.7739056072404,16.7229776831387,0,77.2999450582319
"ALL",2018-10-16,180,"Flooded Vegetation",15.5255435424854,26.4868738274825,13.7202251325346,0,205.833279584583
"ALL",2018-10-16,190,"Built areas",19.6204719643235,25.8050390046951,16.6240363849815,0,19.0608104982084
"ALL",2018-10-16,200,"Bare areas",14.2548927315318,26.6243427991867,13.7382231721972,0,94.6259189620614
"ALL",2018-10-16,210,"Water bodies",16.9432242979936,26.2578196318253,13.5602271144861,0,382.352686228959
"ALL",2018-11-16,10,"Crops rainfed",77.113195584064,27.1423266508368,74.2620324546371,5.11193884992449e-06,44.0402875419271
"ALL",2018-11-16,30,"Crop-tree mosaic",80.6923880069845,26.7817894899994,76.7548184775935,4.05880997193596e-06,36.4035272931327
"ALL",2018-11-16,60,"Woodland",76.0471950841398,27.1674174020694,73.4532008491323,1.11382634780568e-05,79.5049242271042
"ALL",2018-11-16,120,"Shrubland",76.2319281667292,27.3680973539458,73.848934426289,7.37895733793846e-06,90.2137852263213
"ALL",2018-11-16,130,"Grassland",87.5742704757444,27.2400115156595,85.3449137261204,0,78.4445175124481
"ALL",2018-11-16,180,"Flooded Vegetation",77.0570060106509,27.5760666696649,73.8117988213688,2.41325625798495e-05,207.801916273017
"ALL",2018-11-16,190,"Built areas",70.2947656410645,27.4753859156021,68.1615263756435,2.89501122127814e-05,20.261815245105
"ALL",2018-11-16,200,"Bare areas",87.8850930032513,27.2941820224126,85.9421908737659,0,95.5838479523857
"ALL",2018-11-16,210,"Water bodies",66.7297431975148,27.7651458408521,61.5155266945215,9.63553766775149e-05,386.102774925854
"ALL",2018-12-16,10,"Crops rainfed",189.61062043648,23.7331610941737,138.626242539742,6.49197747201132,58.6912268824908
"ALL",2018-12-16,30,"Crop-tree mosaic",192.385794270969,23.2974573665635,138.31648382965,5.73108969182958,51.3346287170716
"ALL",2018-12-16,60,"Woodland",202.968541588101,23.5510268778174,137.714219940979,3.99367771804383,97.9938923431394
"ALL",2018-12-16,120,"Shrubland",192.852182898171,23.8774017521458,142.160499813267,9.07169797802763,108.251082070973
"ALL",2018-12-16,130,"Grassland",201.603096740483,23.4689369674277,142.5926232551,4.40707580880253,99.0446503355088
"ALL",2018-12-16,180,"Flooded Vegetation",176.208794875205,24.0921229312294,140.412986631609,2.98322560673018,223.336034159911
"ALL",2018-12-16,190,"Built areas",191.193604609063,24.6876390717488,142.03546366701,23.6384049185574,34.7417976145625
"ALL",2018-12-16,200,"Bare areas",195.677688762044,23.4351794322332,145.249200940498,1.19898334946811,113.082896083593
"ALL",2018-12-16,210,"Water bodies",161.342713154622,24.7160568237305,136.217803063957,4.10624095681036,404.443859825964
"ALL",2019-01-16,10,"Crops rainfed",71.8262225797005,25.0959133124155,107.222530638412,4.53940623351725,74.6664296427342
"ALL",2019-01-16,30,"Crop-tree mosaic",75.5072660815851,24.8176534692282,106.654462390942,10.6136352903983,71.3611740568697
"ALL",2019-01-16,60,"Woodland",71.2594421535949,24.7150030603893,119.533953111166,1.86795256712431,124.774447718795
"ALL",2019-01-16,120,"Shrubland",95.7857933344502,25.1482367925555,113.605073267649,3.20124412606828,134.181403969249
"ALL",2019-01-16,130,"Grassland",112.192073574236,24.6898058865978,124.945780469776,6.17228889374089,142.878916117294
"ALL",2019-01-16,180,"Flooded Vegetation",136.81341299127,25.3422060514751,116.030692375314,1.59867690036194,278.651225566864
"ALL",2019-01-16,190,"Built areas",64.1338536212957,26.0543796039889,93.1910654501393,0.144546546984516,30.368460904921
"ALL",2019-01-16,200,"Bare areas",201.319490838364,24.6002024412155,133.508923062027,6.72059226990468,224.223125682523
"ALL",2019-01-16,210,"Water bodies",73.0363739016036,26.0431390845257,97.3467669490239,0.737788604898094,402.58109998703
"ALL",2019-02-15,10,"Crops rainfed",65.8220073218173,26.2321675458234,70.7274565973903,0.0626049545665698,49.6727628480793
"ALL",2019-02-15,30,"Crop-tree mosaic",65.230195876124,25.9836559332588,74.5867495216078,0.0109135528321939,42.1785865787649
"ALL",2019-02-15,60,"Woodland",66.1653109394422,25.9853144429538,77.5438773341695,0.0226994673775446,86.249796416535
"ALL",2019-02-15,120,"Shrubland",71.0070982581517,26.0257877289175,84.8168825657517,0.0874862304709283,107.415426346247
"ALL",2019-02-15,130,"Grassland",75.371209896763,25.7553663495719,95.1704030848866,0.246968484933288,106.29627328566
"ALL",2019-02-15,180,"Flooded Vegetation",69.8924143155301,25.8361900731137,101.248719904719,0.0310933442007196,249.729325037254
"ALL",2019-02-15,190,"Built areas",67.2855801962077,26.6173005595513,67.9354740319706,0.000121046713448246,20.9242620906458
"ALL",2019-02-15,200,"Bare areas",67.2825524268774,25.1872903505961,124.138308811143,0.39923558438426,181.751851208508
"ALL",2019-02-15,210,"Water bodies",73.6976804771035,26.5764768849248,73.0303055090506,0.000176711683946598,388.909709520962
"ALL",2019-03-16,10,"Crops rainfed",78.2414675169599,24.0593425845037,77.3253331127702,1.89641629689602,54.8493262901505
"ALL",2019-03-16,30,"Crop-tree mosaic",95.4471084264786,23.5009544150958,90.4045744811854,2.6531719230743,50.3323383525199
"ALL",2019-03-16,60,"Woodland",80.7403573637478,23.9138350956363,77.8484400021457,0.524491684006714,95.2823405630012
"ALL",2019-03-16,120,"Shrubland",55.5526186024625,24.5697559937817,61.8529169559609,0.59081185430667,99.1287731596918
"ALL",2019-03-16,130,"Grassland",66.3558741399129,24.3593603713674,75.1115065911657,0.55065226630683,96.8506302896854
"ALL",2019-03-16,180,"Flooded Vegetation",54.8933842448031,24.4377646195261,78.6894943816342,0.000543706367749305,222.940975283322
"ALL",2019-03-16,190,"Built areas",45.1189698825732,25.3087891815101,45.6180503459104,3.343461010893e-05,20.9938056595146
"ALL",2019-03-16,200,"Bare areas",65.6645709569602,23.5821340084076,110.301713376521,0.00794655498973507,133.192991721754
"ALL",2019-03-16,210,"Water bodies",39.1435888703911,25.3166676396909,41.6686097731461,0.131250839898881,387.287553305211
"ALL",2019-04-16,10,"Crops rainfed",2.37786449303192,24.8073711423,5.41795363041216,7.45476151192297e-06,43.3748839171373
"ALL",2019-04-16,30,"Crop-tree mosaic",2.94739374041523,24.6812055279111,7.52375801410501,5.91897932492761e-06,35.8844415259724
"ALL",2019-04-16,60,"Woodland",2.54915127613175,24.7288000520164,8.36673818316508,1.62429755761069e-05,79.2365389615658
"ALL",2019-04-16,120,"Shrubland",2.46272663849199,24.8091989712216,6.02061197166402,1.07607639245915e-05,89.8430390794229
"ALL",2019-04-16,130,"Grassland",3.43978166507457,24.9717089177585,12.8450902792326,0,79.525799467008
"ALL",2019-04-16,180,"Flooded Vegetation",2.5986937377734,24.9932949668483,4.24675506889415,3.51926155585745e-05,206.293236556806
"ALL",2019-04-16,190,"Built areas",0.999633642059965,24.7863664122345,1.17024579166073,4.22180680609827e-05,18.8269100415009
"ALL",2019-04-16,200,"Bare areas",3.78152239844809,24.7863420248032,14.6575248746394,0,97.6201699326436
"ALL",2019-04-16,210,"Water bodies",1.30089669819031,24.9277906003206,3.20606375138912,0.000140515443280975,383.359633186589
"ALL",2019-05-16,10,"Crops rainfed",2.4800578466634,19.9510101895279,2.48366304748895,1.46176748024442e-05,42.6619242548191
"ALL",2019-05-16,30,"Crop-tree mosaic",2.24972290520672,19.7764972269947,2.23419184990246,1.16062351284882e-05,35.1410954305905
"ALL",2019-05-16,60,"Woodland",2.807196415793,19.8341412514482,2.82858515801895,3.18500510600945e-05,78.1006740973032
"ALL",2019-05-16,120,"Shrubland",1.53197332694619,20.2292253694563,1.56121106754404,2.11002521574934e-05,88.9144714008669
"ALL",2019-05-16,130,"Grassland",1.41321191979552,20.4345243560881,1.3839334991583,0,77.1397355185146
"ALL",2019-05-16,180,"Flooded Vegetation",1.64503984361593,20.2455038773386,1.77734457857145,6.90074670879688e-05,205.750277701177
"ALL",2019-05-16,190,"Built areas",1.94597551085344,20.3986276610648,2.01164259728163,8.27833309913237e-05,18.7411520846375
"ALL",2019-05-16,200,"Bare areas",1.29577767936979,20.2123169898987,1.25784409361884,0,94.5075229462236
"ALL",2019-05-16,210,"Water bodies",1.7236651299423,20.280777806821,2.13196888970861,0.000275529814242542,382.473862409592
"ALL",2019-06-16,10,"Crops rainfed",2.58904500690585,14.7323221936136,2.59291401651817,0,42.6521443069646
"ALL",2019-06-16,30,"Crop-tree mosaic",2.72821470053483,14.4538532093518,2.74413097385191,0,35.1379074835349
"ALL",2019-06-16,60,"Woodland",2.59682206491748,14.5558979191405,2.59301386539487,0,78.0880624103097
"ALL",2019-06-16,120,"Shrubland",1.61475686420111,14.7251155356769,1.64388655413938,0,88.8908713594371
"ALL",2019-06-16,130,"Grassland",1.75026434150332,14.7468165394831,1.77867165748869,0,77.1397309342669
"ALL",2019-06-16,180,"Flooded Vegetation",1.49396524542872,14.4978814376028,1.56253490441534,0,205.670422478726
"ALL",2019-06-16,190,"Built areas",1.53503956038381,15.3050050868297,1.54908345036567,0,18.714593220554
"ALL",2019-06-16,200,"Bare areas",1.36486115120249,14.2987613280614,1.41231759445759,0,94.5078609865159
"ALL",2019-06-16,210,"Water bodies",1.6464242880681,14.6447047357974,1.79432804766886,0,382.232728921849
"ALL",2019-07-16,10,"Crops rainfed",1.24059442598626,16.8562874953491,1.27562530975749,4.76162916895217e-06,42.6473851611877
"ALL",2019-07-16,30,"Crop-tree mosaic",1.4661632020964,16.7196421009871,1.48998229425677,3.78066884620297e-06,35.1353206376647
"ALL",2019-07-16,60,"Woodland",1.3400130560808,16.8512818327617,1.37892113378629,1.03749833136939e-05,78.0785055559962
"ALL",2019-07-16,120,"Shrubland",0.812337130740567,17.0704536832354,0.830593977516046,6.87329397480966e-06,88.8801991562815
"ALL",2019-07-16,130,"Grassland",0.958440505908351,17.4673507105284,0.968709677396905,0,77.1394139597901
"ALL",2019-07-16,180,"Flooded Vegetation",0.769740682520885,17.1827910573859,0.798746228041349,2.24788123010259e-05,205.640457222336
"ALL",2019-07-16,190,"Built areas",0.710340420981129,16.9943999819105,0.747713204745498,2.69662260844248e-05,18.6980853877692
"ALL",2019-07-16,200,"Bare areas",0.896118027091575,17.2865831851959,0.899003589897873,0,94.5070191013316
"ALL",2019-07-16,210,"Water bodies",0.577864454260427,17.0336346833602,0.65793772326253,8.97523592598933e-05,382.13324168454
"ALL",2019-08-16,10,"Crops rainfed",0.153683289668232,19.1377258263799,0.160340007630571,0,42.6435624861451
"ALL",2019-08-16,30,"Crop-tree mosaic",0.133597876958673,19.2481607144304,0.141186425403741,0,35.1322332926311
"ALL",2019-08-16,60,"Woodland",0.166415677656254,19.2835796879635,0.176508563803617,0,78.0693788293942
"ALL",2019-08-16,120,"Shrubland",0.105803224673839,18.8555140082534,0.110884835542441,0,88.8743212597683
"ALL",2019-08-16,130,"Grassland",0.13395284494088,19.6581205384921,0.135937923303296,0,77.1392039632375
"ALL",2019-08-16,180,"Flooded Vegetation",0.0995548118802659,19.0342298808851,0.116073920276219,0,205.624908039444
"ALL",2019-08-16,190,"Built areas",0.116351674399389,18.3727215525167,0.138715719000899,0,18.6790399285744
"ALL",2019-08-16,200,"Bare areas",0.100871118017376,19.4720846017202,0.105343157039273,0,94.5080732914309
"ALL",2019-08-16,210,"Water bodies",0.0696788511753255,18.4731742195461,0.134954748914928,0,382.06815130296
"ALL",2019-09-16,10,"Crops rainfed",1.21058644296137,23.2973849379317,1.20988737284769,0,42.6398817267859
"ALL",2019-09-16,30,"Crop-tree mosaic",1.33487873468366,23.2300236492236,1.34371020297962,0,35.1290981750436
"ALL",2019-09-16,60,"Woodland",1.29895749547953,23.4261484407349,1.30309043470038,0,78.0607168976707
"ALL",2019-09-16,120,"Shrubland",1.73745917716898,23.1325738566894,1.72111767128274,0,88.8684124345471
"ALL",2019-09-16,130,"Grassland",1.64431269723029,23.6632310895442,1.6069829637471,0,77.1391302052501
"ALL",2019-09-16,180,"Flooded Vegetation",2.17652699920061,23.3545624582391,2.16001914559695,0,205.606783157901
"ALL",2019-09-16,190,"Built areas",0.842294355584209,22.8543138424334,0.865073054527503,0,18.6573390243445
"ALL",2019-09-16,200,"Bare areas",2.8167858405439,23.4344769318898,2.74399976804673,0,94.5073481593281
"ALL",2019-09-16,210,"Water bodies",1.24432469285891,23.1953846475353,1.31018388649705,0,381.997825995736
"ALL",2019-10-16,10,"Crops rainfed",10.8041025061695,26.8752816699976,10.7162645352422,0,42.7008358674667
"ALL",2019-10-16,30,"Crop-tree mosaic",11.1058569268439,26.7995113304212,11.0947917833367,0,35.1848597222509
"ALL",2019-10-16,60,"Woodland",11.7692305454239,26.901165057632,11.6868975724244,0,78.1628791156552
"ALL",2019-10-16,120,"Shrubland",13.1228583154932,26.5572097941989,13.0258766114875,0,88.9935676015676
"ALL",2019-10-16,130,"Grassland",14.9291113191475,27.0743564932044,14.9590902324404,0,77.2577065711176
"ALL",2019-10-16,180,"Flooded Vegetation",11.6931097215217,26.8589838931435,11.5369733889422,0,205.779703855515
"ALL",2019-10-16,190,"Built areas",10.1587255976635,26.2586051919666,9.93634626094393,0,18.7366271616689
"ALL",2019-10-16,200,"Bare areas",13.4961405408035,26.8954254388809,13.5803735324828,0,94.6243715714663
"ALL",2019-10-16,210,"Water bodies",10.2328368181786,26.7419231248938,9.67156091364814,0,382.282792977665
"ALL",2019-11-16,10,"Crops rainfed",142.487337695774,25.2786408802057,130.135917512643,1.26048925658549,49.7425258353793
"ALL",2019-11-16,30,"Crop-tree mosaic",148.547309827875,24.8427646958812,136.400029929819,0.109337958022015,43.0269610843553
"ALL",2019-11-16,60,"Woodland",136.189755468429,25.2627327780858,126.31384092404,1.04657027448018,83.9038535479695
"ALL",2019-11-16,120,"Shrubland",147.680360892253,25.1771400178822,131.546723729547,5.48376876256396,98.2286547485613
"ALL",2019-11-16,130,"Grassland",148.961114971713,24.7533418908583,135.448332546604,0.138439036842922,87.3441838613302
"ALL",2019-11-16,180,"Flooded Vegetation",161.26146902465,25.4674044157329,127.825399321553,16.5224957037074,220.374226400727
"ALL",2019-11-16,190,"Built areas",120.724390410367,25.9208476032055,117.027389914871,0.491347634522141,23.3343713954299
"ALL",2019-11-16,200,"Bare areas",139.194443216184,24.7331081628799,134.641595074299,0,102.164415774867
"ALL",2019-11-16,210,"Water bodies",206.365835698544,26.0838949783989,124.935650088288,44.5962311683695,408.79339449302
"ALL",2019-12-16,10,"Crops rainfed",250.717729974345,23.4367777592802,156.675547895681,42.5080079093977,80.9104517683842
"ALL",2019-12-16,30,"Crop-tree mosaic",224.629270858083,23.0324788580297,160.892089281982,26.0039753623514,69.3977251153104
"ALL",2019-12-16,60,"Woodland",269.023870449329,23.3220567026477,154.196247030204,24.9852541208197,121.55494706077
"ALL",2019-12-16,120,"Shrubland",210.429730785575,23.8321706102126,153.11994527572,16.1199026186799,126.08189848825
"ALL",2019-12-16,130,"Grassland",215.03047081442,23.5138649909546,157.029280919073,8.10385771996184,123.260092092756
"ALL",2019-12-16,180,"Flooded Vegetation",234.365584165176,23.9855579576994,151.950552286795,14.6651235532629,259.004132120233
"ALL",2019-12-16,190,"Built areas",243.068563671845,24.4124850217347,154.922090667692,52.6207323112316,38.1021682558618
"ALL",2019-12-16,200,"Bare areas",198.030612395996,23.4688834349315,155.288200790665,2.68142839900065,132.420771790047
"ALL",2019-12-16,210,"Water bodies",271.371600063234,24.4848544908606,149.82163424486,21.851564125488,461.866528697636
"ALL",2020-01-16,10,"Crops rainfed",165.772951836438,23.602741276588,151.576128603827,27.4416524954722,91.8956891955303
"ALL",2020-01-16,30,"Crop-tree mosaic",152.414078279147,23.2177271250702,155.652318663598,4.13111653001069,71.2620534039467
"ALL",2020-01-16,60,"Woodland",169.961348351086,23.5176945556454,149.034261059578,21.8461787713536,167.519338811305
"ALL",2020-01-16,120,"Shrubland",167.350582920562,23.9524656835459,152.253378728109,16.0492065624569,138.946656969608
"ALL",2020-01-16,130,"Grassland",161.306726132227,23.6973855797872,155.082436678055,2.38920295259751,138.134053936398
"ALL",2020-01-16,180,"Flooded Vegetation",166.275098770979,24.1224108244243,151.435295399432,10.5252844167712,292.332378462741
"ALL",2020-01-16,190,"Built areas",136.118191604089,24.4318954765299,150.573912218069,10.4302636353994,41.7371820168243
"ALL",2020-01-16,200,"Bare areas",153.7612310854,23.7290616035461,154.445539899507,0.406194018273709,129.203506268561
"ALL",2020-01-16,210,"Water bodies",187.474527412965,24.4928605452828,151.161167475726,20.5343196729977,540.780199735061
"ALL",2020-02-15,10,"Crops rainfed",90.2962049718632,24.36443379153,117.722457785329,2.13162022433821,79.6320164403
"ALL",2020-02-15,30,"Crop-tree mosaic",100.723634130211,24.0340398849128,124.611645087651,1.16357900847778,68.3899162039223
"ALL",2020-02-15,60,"Woodland",89.3422382611463,24.2113400800833,122.198700852671,4.02414680448527,162.767606607955
"ALL",2020-02-15,120,"Shrubland",87.5547659989232,24.7271405032167,114.755859692345,0.384523313949712,123.318997224329
"ALL",2020-02-15,130,"Grassland",99.1348367959129,24.3832087694016,130.558799190366,0.636230369389189,127.815342145262
"ALL",2020-02-15,180,"Flooded Vegetation",88.5414937010194,24.6631112349661,125.662692738268,0.638979551891488,271.95570484588
"ALL",2020-02-15,190,"Built areas",77.6481096970675,25.4679044335666,87.6597262898195,0.390152767996017,25.4577545933737
"ALL",2020-02-15,200,"Bare areas",104.299026610261,24.2609639167786,138.147418550943,0,118.528810344016
"ALL",2020-02-15,210,"Water bodies",76.9259125969573,24.9566690196162,115.93876330039,1.56524838700396,509.184996179912
"ALL",2020-03-15,10,"Crops rainfed",6.32469928710655,25.7426658848565,24.9433793716325,0.0174808106789268,49.503207276703
"ALL",2020-03-15,30,"Crop-tree mosaic",7.25517311262574,25.6098766448257,22.5548970375376,0.0543500041577229,42.3713224084545
"ALL",2020-03-15,60,"Woodland",6.43165391884467,25.3547255853465,46.646554342003,0.321391269563502,116.259401541513
"ALL",2020-03-15,120,"Shrubland",7.55152720796047,25.9509469386426,25.6486038323536,0.0242978840333489,101.103822774524
"ALL",2020-03-15,130,"Grassland",11.3065962540255,26.0200156602888,43.3973623675526,0.0470634004146034,93.2343243116474
"ALL",2020-03-15,180,"Flooded Vegetation",9.00764639421883,25.7916187487151,41.6732759253519,0.0308216762924661,237.970291827854
"ALL",2020-03-15,190,"Built areas",4.14985363275436,26.3351089350028,7.97275046388981,0.0024486915738674,19.4881252166621
"ALL",2020-03-15,200,"Bare areas",14.7872712080797,26.3118456602097,25.6280423534776,0,95.3996970982601
"ALL",2020-03-15,210,"Water bodies",2.66010411134936,24.9130807959515,66.8996362815248,0.0717823452015224,458.734943700873
"ALL",2020-04-15,10,"Crops rainfed",13.3425408497277,24.1321883393443,14.9700072528723,7.24772986173793e-06,43.9172125727126
"ALL",2020-04-15,30,"Crop-tree mosaic",16.6239757421546,23.7749559077979,18.9679413451119,4.98527206238322e-05,36.7730761717959
"ALL",2020-04-15,60,"Woodland",13.1930680273667,23.6953816359811,32.719484757706,0.000371264858845895,88.5257328995809
"ALL",2020-04-15,120,"Shrubland",14.1345930584068,24.3399094972702,17.8911735302867,9.15431775710009e-05,92.9939924100298
"ALL",2020-04-15,130,"Grassland",22.4230283501636,24.429707268909,25.9488892443477,4.59821429781961e-05,78.9153357197753
"ALL",2020-04-15,180,"Flooded Vegetation",14.5818493496048,24.1652807938425,25.2729400504713,5.08864260202819e-05,218.826345286871
"ALL",2020-04-15,190,"Built areas",6.55121857452892,24.8357477639711,6.54265557558951,0,18.814943668238
"ALL",2020-04-15,200,"Bare areas",20.937765844053,24.3575403690338,20.9806420367613,0,94.6878788787872
"ALL",2020-04-15,210,"Water bodies",8.29938511319399,23.6977573892345,33.1968609068455,0.000272675246208418,415.605141971422
"ALL",2020-05-15,10,"Crops rainfed",2.4168340959584,19.9682277174638,2.98971304626164,4.07100103864984e-06,42.9109321743669
"ALL",2020-05-15,30,"Crop-tree mosaic",2.50702011353459,19.8408941414016,2.99609716262307,2.73666053801705e-06,35.2148954703435
"ALL",2020-05-15,60,"Woodland",2.5468846371084,19.8200650020137,4.60038622660428,7.09283263408092e-06,78.5111599983053
"ALL",2020-05-15,120,"Shrubland",1.64157619566656,20.0914308888936,3.57378963746427,5.04334348115349e-06,90.2524779318283
"ALL",2020-05-15,130,"Grassland",2.09319617182596,20.3246924566308,2.55267753691965,0,77.2401420407591
"ALL",2020-05-15,180,"Flooded Vegetation",1.74445298096926,19.9884760003341,9.16166178930517,1.92184785874934e-05,210.506900643048
"ALL",2020-05-15,190,"Built areas",1.59862393342068,20.3636666725605,1.60999553029475,2.30550365227869e-05,18.8341495014499
"ALL",2020-05-15,200,"Bare areas",1.90514742745833,20.1646693944931,1.88953247846371,0,94.5106881490598
"ALL",2020-05-15,210,"Water bodies",1.45793985171503,19.6718759951384,19.6490752906792,7.67346500123831e-05,396.036314518555
"ALL",2020-06-15,10,"Crops rainfed",1.16798682268296,17.2282381228781,1.25273520508469,0,42.6810255003854
"ALL",2020-06-15,30,"Crop-tree mosaic",1.2581426116969,17.2310448610931,1.30144902407955,0,35.1440368253331
"ALL",2020-06-15,60,"Woodland",1.21652174111935,17.0889094470944,1.27570871936141,0,78.1243397993925
"ALL",2020-06-15,120,"Shrubland",0.698120677483795,17.4031008880358,1.19867573596623,0,89.1686335590276
"ALL",2020-06-15,130,"Grassland",0.799959687881195,17.7318173028726,0.851689503102872,0,77.1587412838387
"ALL",2020-06-15,180,"Flooded Vegetation",0.567405367962094,17.3738857068514,2.19313608719356,0,206.362408123518
"ALL",2020-06-15,190,"Built areas",0.714065379674403,17.3829546320073,0.824995281047328,0,18.7720943254349
"ALL",2020-06-15,200,"Bare areas",0.510586021766457,17.637295683225,0.538416191599111,0,94.5113637540489
"ALL",2020-06-15,210,"Water bodies",0.579492394822607,17.0733995852263,5.9668794082842,0,384.647089999655
"ALL",2020-07-15,10,"Crops rainfed",1.51812282468249,16.1114316895005,1.52591065181275,3.14778920195719e-06,42.6635984265567
"ALL",2020-07-15,30,"Crop-tree mosaic",1.37787017242442,15.9439421298923,1.36905887812058,2.49930184564804e-06,35.138841833943
"ALL",2020-07-15,60,"Woodland",1.62932837180551,16.0156124259335,1.64735719729645,6.85863163353359e-06,78.1004121836651
"ALL",2020-07-15,120,"Shrubland",0.904419584171296,16.099467417726,0.972062938850131,4.5437558844055e-06,88.9267097166152
"ALL",2020-07-15,130,"Grassland",0.823055826955266,16.3010211145632,0.831060884184341,0,77.1424028331903
"ALL",2020-07-15,180,"Flooded Vegetation",0.800247618099691,16.1061855115389,0.965565029006436,1.48601581776606e-05,205.848001593038
"ALL",2020-07-15,190,"Built areas",1.30230603800077,16.3654175654759,1.33897975490799,1.78266707200905e-05,18.7376778982476
"ALL",2020-07-15,200,"Bare areas",0.550084483112911,16.0600572824478,0.557908581194333,0,94.5098690539598
"ALL",2020-07-15,210,"Water bodies",0.966990658683333,16.0260109279467,1.47186642657684,5.93329504050072e-05,382.669786670934
"ALL",2020-08-15,10,"Crops rainfed",0.724708459328107,19.1163561807578,0.745480998736525,0,42.6521208386252
"ALL",2020-08-15,30,"Crop-tree mosaic",0.65519820439318,19.1035831562216,0.671042284347273,0,35.1345213827421
"ALL",2020-08-15,60,"Woodland",0.788007014960545,19.2010116159179,0.812388816158473,0,78.0821508869789
"ALL",2020-08-15,120,"Shrubland",0.42536791382772,19.1455306443619,0.457622019499982,0,88.8957764178065
"ALL",2020-08-15,130,"Grassland",0.386813126617935,19.7428450772896,0.388095811345212,0,77.1415074415966
"ALL",2020-08-15,180,"Flooded Vegetation",0.361032964168604,19.3226968865645,0.495285807490793,0,205.711172856783
"ALL",2020-08-15,190,"Built areas",0.60527371001449,18.763965659819,0.654354479581766,0,18.7109772209337
"ALL",2020-08-15,200,"Bare areas",0.194243798369964,19.6658709446589,0.193675665634707,0,94.5093153497825
"ALL",2020-08-15,210,"Water bodies",0.479666971926794,18.9217695153278,0.829131743254315,0,382.321823384451
"ALL",2020-09-15,10,"Crops rainfed",1.13352619813568,25.3624655889529,1.14285917693402,1.90546955334967e-06,42.6409180450948
"ALL",2020-09-15,30,"Crop-tree mosaic",1.44510152575739,25.3937019611955,1.4473643003093,1.51291692866597e-06,35.1294379428874
"ALL",2020-09-15,60,"Woodland",0.940140212072239,25.4795386831629,0.958573474253301,4.15177539436674e-06,78.0633366349731
"ALL",2020-09-15,120,"Shrubland",0.668685552990172,25.2180206150535,0.685773570192567,2.75049818780903e-06,88.8737480461007
"ALL",2020-09-15,130,"Grassland",0.666553769397713,25.8975658045406,0.670271040379164,0,77.1420853457268
"ALL",2020-09-15,180,"Flooded Vegetation",0.459112153216187,25.5067018207751,0.497057318218714,8.9953860150123e-06,205.627887568976
"ALL",2020-09-15,190,"Built areas",1.77073176470221,24.7609388091106,1.80609312668375,1.07911223132738e-05,18.6838249814876
"ALL",2020-09-15,200,"Bare areas",0.311397221808285,25.7325525283813,0.304784642268352,0,94.5103839691728
"ALL",2020-09-15,210,"Water bodies",0.587734996442983,25.1867065429688,0.738987994231405,3.59163601034187e-05,382.069325136102
"ALL",2020-10-15,10,"Crops rainfed",0.771017573722341,27.0422640387664,0.710507036239061,1.41489744891282e-06,42.6347042490889
"ALL",2020-10-15,30,"Crop-tree mosaic",0.897852470556692,27.0834888885624,0.797032657614822,1.12340934496877e-06,35.1248147756067
"ALL",2020-10-15,60,"Woodland",0.874930292364085,27.1228427680408,0.725677782277515,3.08288127911667e-06,78.0517531954903
"ALL",2020-10-15,120,"Shrubland",0.558679901274709,26.8169375758166,0.534091745635113,2.04236948437673e-06,88.8656657942046
"ALL",2020-10-15,130,"Grassland",0.970663101323223,27.4865671433531,0.882357538686899,0,77.1415248628915
"ALL",2020-10-15,180,"Flooded Vegetation",0.622597258511273,27.0114854511462,0.606422181077523,6.67948154944426e-06,205.601987983051
"ALL",2020-10-15,190,"Built areas",0.422122107079747,26.3581019324512,0.396207740205203,8.0128970862414e-06,18.6475387987652
"ALL",2020-10-15,200,"Bare areas",0.87785221341079,27.249542315801,0.823384230731428,0,94.5108511174719
"ALL",2020-10-15,210,"Water bodies",0.342241520764691,26.6577422100565,0.406833863153397,2.66695241575637e-05,381.967343765756
"ALL",2020-11-15,10,"Crops rainfed",117.361593371337,27.1553951342939,95.4855977969553,1.84669131844945,49.99922947842
"ALL",2020-11-15,30,"Crop-tree mosaic",123.141376037369,26.7479084737733,102.606455322246,0.282513072331999,43.4135656538841
"ALL",2020-11-15,60,"Woodland",112.469142648412,27.1062733561146,91.7549124727332,1.19828553535097,86.1577240992145
"ALL",2020-11-15,120,"Shrubland",145.719000553093,26.8571741758018,100.100727085521,4.83674342877796,106.574087326662
"ALL",2020-11-15,130,"Grassland",189.89787886014,26.6123461698009,105.22019246385,11.1167925848591,107.212757668031
"ALL",2020-11-15,180,"Flooded Vegetation",253.840106185587,26.9844512939453,98.2696595494513,31.5639608329493,255.009693810814
